fragment_a,fragment_b,source_a,source_b,index_a,index_b,index_distance,same_file_type,bfa_cosine_similarity,bfa_euclidean_distance,bfa_manhattan_distance,bfa_correlation,diff_entropy,diff_mean,diff_variance,diff_std,diff_printable_ratio,diff_null_ratio,diff_high_byte_ratio,diff_control_ratio,diff_max_consecutive,seam_byte_difference,seam_avg_difference_4,seam_avg_difference_16,seam_identical,seam_both_null,seam_both_printable,label
FRAG_001318,FRAG_001622,sample_text_021.csv,sample_zip_024.zip,0,5,5,0,0.21620678148807607,0.21822785179715262,1.62941,0.06251298989400328,2.5643000000000002,46.3112,5283.0033,52.1376,0.5941000000000001,0.0865,0.3973,0.1949,13.0,68.0,87.5,82.9375,0,0,1,0
FRAG_000192,FRAG_001539,sample_jpeg_021.jpg,sample_zip_016.zip,5,9,4,0,0.9381197707457246,0.022770726821952785,0.28326000000000007,0.06943141852015836,0.015900000000000247,0.05280000000000484,51.53259999999955,0.3469999999999942,0.010799999999999976,0.0045,0.006700000000000039,0.003600000000000006,0.0,125.0,67.0,79.8125,0,0,0,0
FRAG_001510,FRAG_001511,sample_zip_014.zip,sample_zip_014.zip,7,8,1,1,0.9354176645618719,0.023153423073057684,0.29924,-0.10126169973698265,0.0034999999999998366,2.5519999999999925,25.894100000000435,0.1752000000000038,0.006299999999999972,0.0024000000000000002,0.005300000000000027,0.012200000000000003,0.0,146.0,85.5,73.875,0,0,0,1
FRAG_001235,FRAG_000220,sample_text_015.json,sample_jpeg_025.jpg,30,6,24,0,0.266813301153713,0.2221036294165406,1.5966399999999998,0.01614549364650442,2.9783,58.28360000000001,4208.9801,38.427200000000006,0.6226,0.0083,0.5032,0.1147,2.0,14.0,70.75,65.0625,0,0,1,0
FRAG_000167,FRAG_000168,sample_jpeg_018.jpeg,sample_jpeg_018.jpeg,5,6,1,1,0.9440441252368124,0.021509581585888646,0.27419000000000004,-0.014313324756913213,0.000700000000000145,0.10960000000000036,128.52059999999983,0.8729999999999905,0.015100000000000002,0.0008000000000000004,0.0016999999999999238,0.01150000000000001,0.0,50.0,90.0,79.4375,0,0,0,1
FRAG_001176,FRAG_000464,sample_text_012.log,sample_pdf_011.pdf,2,11,9,0,0.8555490325298438,0.1240561578479682,0.71241,0.8440664179047102,0.6006999999999998,16.004900000000006,193.8719000000001,3.318100000000001,0.0,0.0,0.0,0.0,1.0,31.0,40.25,38.625,0,0,1,0
FRAG_000585,FRAG_000867,sample_pdf_017.pdf,sample_png_008.png,2,12,10,0,0.2426739065477266,0.23132360082793108,1.72561,-0.051975341586986634,3.4595000000000002,32.663799999999995,4680.6252,46.28620000000001,0.6067,0.0056,0.4973,0.1042,0.0,138.0,76.25,65.125,0,0,0,0
FRAG_000184,FRAG_000185,sample_jpeg_020.jpg,sample_jpeg_020.jpg,2,3,1,1,0.9403246256312011,0.022366904121938733,0.28366,0.12245610864913631,0.0006999999999992568,1.3982000000000028,28.14260000000013,0.18880000000000052,0.014100000000000001,0.002,0.010000000000000009,0.0013999999999999985,0.0,210.0,142.75,93.0625,0,0,0,1
FRAG_000141,FRAG_001600,sample_jpeg_016.jpeg,sample_zip_021.zip,1,11,10,0,0.9327113065932264,0.023708774746915958,0.30084,-0.037698622616079785,0.002400000000000624,0.8876999999999953,51.3166999999994,0.3475999999999999,0.014900000000000024,0.0023999999999999994,0.017799999999999927,0.0029,1.0,158.0,123.25,95.25,0,0,0,0
FRAG_000230,FRAG_000231,sample_pdf_001.pdf,sample_pdf_001.pdf,5,6,1,1,0.9990172539976867,0.010489022833419712,0.05468000000000001,0.9989435317153516,0.044299999999999784,0.3405000000000058,23.641200000000026,0.4262999999999977,0.0,0.0,0.0,0.0,0.0,17.0,22.75,30.125,0,0,1,1
FRAG_000761,FRAG_000222,sample_pdf_024.pdf,sample_jpeg_025.jpg,6,8,2,0,0.2522185008466689,0.22666094679057527,1.6928199999999998,-0.031155040159348935,3.3563,34.9375,4701.2026,46.052699999999994,0.6228,0.0078,0.5098,0.1079,0.0,47.0,51.5,67.8125,0,0,1,0
FRAG_000942,FRAG_001449,sample_png_017.png,sample_zip_009.zip,3,5,2,0,0.9443530297083169,0.021449354302635778,0.27298,-0.010957838288262575,0.00280000000000058,0.641600000000011,97.89329999999973,0.6602999999999923,0.007300000000000029,0.0022,0.003400000000000014,0.003500000000000003,0.0,201.0,81.5,90.75,0,0,0,0
FRAG_000062,FRAG_000063,sample_jpeg_008.jpeg,sample_jpeg_008.jpeg,3,4,1,1,0.9363130630510408,0.023062300405640373,0.29781,0.008917972424607176,0.008000000000000007,1.1662000000000035,97.03709999999955,0.6518999999999977,0.01090000000000002,0.0011999999999999997,0.005400000000000016,0.005299999999999999,0.0,143.0,120.5,105.5,0,0,0,1
FRAG_000807,FRAG_001213,sample_png_002.png,sample_text_015.json,4,8,4,0,0.25675427203892087,0.2210181374910213,1.58941,-0.042594264235091314,2.9614000000000003,59.015600000000006,4199.3901000000005,38.465599999999995,0.6243000000000001,0.0039,0.5081,0.1135,2.0,46.0,51.75,61.1875,0,0,0,0
FRAG_001211,FRAG_001212,sample_text_015.json,sample_text_015.json,6,7,1,1,0.999033311581724,0.010224201680326927,0.04484999999999999,0.9989581584662945,0.019099999999999895,0.1004999999999967,8.990099999999984,0.12700000000000244,0.0,0.0,0.0,0.0,0.0,31.0,10.0,21.6875,0,0,1,1
FRAG_000403,FRAG_001301,sample_pdf_008.pdf,sample_text_019.txt,13,14,1,0,0.8609677676166064,0.11882576614522627,0.71983,0.8493146770939959,0.5405000000000006,14.968599999999995,180.38549999999998,3.069700000000001,0.0,0.0,0.0,0.0,1.0,36.0,29.75,49.3125,0,0,1,0
FRAG_001372,FRAG_001373,sample_zip_001.zip,sample_zip_001.zip,2,3,1,1,0.9421298852001728,0.021903851259538813,0.27685,-0.0036797442174298046,0.00140000000000029,0.3556999999999988,45.74789999999939,0.3059999999999974,0.005299999999999971,0.0,0.0020000000000000018,0.0034000000000000002,1.0,110.0,71.25,96.375,0,0,0,1
FRAG_000981,FRAG_000982,sample_png_021.png,sample_png_021.png,7,8,1,1,0.9369109418860434,0.022874861748216097,0.29758999999999997,-0.08674596868652712,0.001100000000000101,2.543199999999999,41.59550000000036,0.28240000000000975,0.0008000000000000229,0.0008000000000000004,0.005800000000000027,0.005099999999999993,0.0,183.0,111.5,91.25,0,0,0,1
FRAG_001168,FRAG_001250,sample_text_011.json,sample_text_016.json,21,12,9,1,0.9993173150401367,0.008497417254672153,0.03509000000000001,0.9992628740388405,0.00039999999999995595,0.003900000000001569,2.3741999999999734,0.03349999999999653,0.0,0.0,0.0,0.0,0.0,3.0,2.75,21.1875,0,0,1,0
FRAG_001175,FRAG_001176,sample_text_012.log,sample_text_012.log,1,2,1,1,0.9989506099060922,0.009002649609975943,0.031709999999999995,0.9988325129966994,0.011400000000000077,0.07349999999999568,0.18610000000001037,0.0030000000000001137,0.0,0.0,0.0,0.0,0.0,13.0,44.0,43.9375,0,0,1,1
FRAG_000322,FRAG_000323,sample_pdf_005.pdf,sample_pdf_005.pdf,8,9,1,1,0.9996887596037071,0.00603959435723957,0.025870000000000025,0.9996665832278491,0.020800000000000374,0.2919999999999874,7.49470000000008,0.1363999999999983,0.0,0.0,0.0,0.0,0.0,3.0,9.25,15.625,0,0,1,1
FRAG_000588,FRAG_000589,sample_pdf_017.pdf,sample_pdf_017.pdf,5,6,1,1,0.9996113438605609,0.006759519213671934,0.028330000000000008,0.9995837045689402,0.018500000000000405,0.18610000000001037,2.763900000000035,0.04960000000000164,0.0,0.0,0.0,0.0,0.0,3.0,6.5,25.6875,0,0,1,1
FRAG_000737,FRAG_000738,sample_pdf_022.pdf,sample_pdf_022.pdf,17,18,1,1,0.9992800887591781,0.009182074928903593,0.03712999999999998,0.9992286916172486,0.01869999999999994,0.22870000000000346,5.9021999999999935,0.10719999999999885,0.0,0.0,0.0,0.0,0.0,67.0,42.5,23.75,0,0,1,1
FRAG_000463,FRAG_000464,sample_pdf_011.pdf,sample_pdf_011.pdf,10,11,1,1,0.9996653025317676,0.006240152241732561,0.030269999999999964,0.99964121285143,0.010800000000000587,0.09219999999999118,0.43860000000006494,0.008000000000002672,0.0,0.0,0.0,0.0,0.0,1.0,22.5,26.6875,0,0,1,1
FRAG_000475,FRAG_000591,sample_pdf_011.pdf,sample_pdf_017.pdf,22,8,14,1,0.9982849272950604,0.01387114270707356,0.0625,0.9981567235741616,0.03589999999999982,0.40109999999999957,7.056500000000028,0.12389999999999901,0.0,0.0,0.0,0.0,0.0,75.0,20.5,29.75,0,0,1,0
FRAG_000627,FRAG_000628,sample_pdf_018.pdf,sample_pdf_018.pdf,24,25,1,1,0.9950351191921686,0.02465140563943566,0.12352000000000002,0.9947004567552745,0.15869999999999962,2.3460999999999927,69.90659999999991,1.2536000000000023,0.0,0.0,0.0,0.0,0.0,83.0,27.0,27.9375,0,0,1,1
FRAG_000640,FRAG_000641,sample_pdf_019.pdf,sample_pdf_019.pdf,7,8,1,1,0.9997902122105378,0.004890541892265108,0.02005999999999999,0.9997747787325697,0.0041999999999999815,0.13870000000000005,5.447900000000004,0.10010000000000119,0.0,0.0,0.0,0.0,0.0,1.0,26.25,20.875,0,0,1,1
FRAG_000530,FRAG_000531,sample_pdf_014.pdf,sample_pdf_014.pdf,3,4,1,1,0.9996355892291062,0.006419517115796178,0.028780000000000014,0.9996085551060865,0.006400000000000183,0.026099999999999568,0.689200000000028,0.012399999999999523,0.0,0.0,0.0,0.0,0.0,11.0,7.25,23.9375,0,0,1,1
FRAG_000897,FRAG_000898,sample_png_012.png,sample_png_012.png,0,1,1,1,0.9366181882975156,0.022946363546322544,0.28462,-0.06663207799990908,0.0045999999999999375,0.4094999999999942,133.19610000000011,0.8958000000000084,0.013200000000000045,0.0049,0.0006999999999999784,0.012999999999999998,1.0,20.0,66.75,69.125,0,0,0,1
FRAG_001607,FRAG_000961,sample_zip_022.zip,sample_png_019.png,4,4,0,0,0.9485181796890868,0.020646631686548778,0.25532,0.08686024120409869,0.006700000000000372,2.507300000000015,8.752700000000004,0.05879999999999086,0.01050000000000001,0.0022000000000000006,0.013199999999999934,0.0010000000000000009,1.0,17.0,50.0,82.125,0,0,0,0
FRAG_001594,FRAG_000742,sample_zip_021.zip,sample_pdf_023.pdf,5,0,5,0,0.2940119257310283,0.22376760154231443,1.67589,0.1558654737150617,3.347899999999999,32.69799999999999,4552.5701,44.761399999999995,0.6147,0.0042,0.497,0.1135,0.0,134.0,67.75,93.9375,0,0,0,0
FRAG_000118,FRAG_000154,sample_jpeg_013.jpeg,sample_jpeg_017.jpg,6,6,0,1,0.9355435346283986,0.023136570618827675,0.29247,-0.09540762821152778,0.011199999999999655,2.306600000000003,103.00500000000011,0.6950999999999965,0.010000000000000009,0.0036999999999999993,0.012199999999999989,0.001899999999999999,0.0,7.0,69.25,89.25,0,0,0,0
FRAG_001563,FRAG_001564,sample_zip_018.zip,sample_zip_018.zip,5,6,1,1,0.9442575584675433,0.021454801327441837,0.26855,-0.03301175037074691,0.0032000000000005357,1.3596999999999895,49.572000000000116,0.3359999999999985,0.01050000000000001,0.0021999999999999997,0.009700000000000042,0.0006999999999999923,0.0,23.0,18.5,42.625,0,0,0,1
FRAG_000211,FRAG_000026,sample_jpeg_024.jpeg,sample_jpeg_003.jpg,6,0,6,1,0.9320314578238383,0.023921070210172455,0.30282000000000003,0.05140174363491304,0.008899999999999686,5.771000000000001,37.17689999999948,0.24750000000000227,0.004699999999999982,0.0046,0.02290000000000003,0.018299999999999983,1.0,56.0,65.0,96.75,0,0,0,0
FRAG_000555,FRAG_000556,sample_pdf_015.pdf,sample_pdf_015.pdf,6,7,1,1,0.9995567024344495,0.0071505664111313596,0.028780000000000007,0.9995244897524265,0.010800000000000587,0.05100000000000193,0.86099999999999,0.01559999999999917,0.0,0.0,0.0,0.0,0.0,65.0,21.75,33.0,0,0,1,1
FRAG_001335,FRAG_000083,sample_text_022.log,sample_jpeg_010.jpg,10,5,5,0,0.3124324663143998,0.1870569218179322,1.6196000000000002,0.017036211748103502,2.8667999999999996,48.74679999999999,4531.3601,43.1653,0.6191,0.0073,0.5037,0.1121,1.0,73.0,82.0,74.3125,0,0,0,0
FRAG_001320,FRAG_001321,sample_text_021.csv,sample_text_021.csv,2,3,1,1,0.9989476050835046,0.009977504698069552,0.042920000000000014,0.9988530829244172,0.01100000000000012,0.22979999999999734,0.07550000000003365,0.0015999999999998238,0.0,0.0,0.0,0.0,1.0,4.0,5.5,7.375,0,0,1,1
FRAG_001041,FRAG_001042,sample_text_001.json,sample_text_001.json,16,17,1,1,0.9995217588104901,0.007196867374073249,0.04242999999999997,0.9994846026545816,0.0127000000000006,0.17079999999999984,7.592799999999897,0.10699999999999932,0.0,0.0,0.0,0.0,0.0,15.0,24.5,34.0625,0,0,1,1
FRAG_001087,FRAG_000002,sample_text_005.csv,sample_jpeg_001.jpeg,2,1,1,0,0.2658749410956592,0.20957836744282557,1.67673,-0.0507591900621667,3.1022,64.1375,4967.266299999999,50.378800000000005,0.6211,0.0095,0.498,0.1199,1.0,46.0,51.75,99.9375,0,0,0,0
FRAG_000143,FRAG_001584,sample_jpeg_016.jpeg,sample_zip_020.zip,3,8,5,0,0.9437875048272263,0.021588809601272598,0.27677,0.023829309907233462,0.008900000000000574,0.3833000000000055,54.10429999999997,0.3616000000000099,0.0009000000000000119,0.00019999999999999966,0.0022000000000000353,0.0031999999999999945,1.0,53.0,69.5,80.5,0,0,0,0
FRAG_000751,FRAG_000752,sample_pdf_023.pdf,sample_pdf_023.pdf,9,10,1,1,0.999725555324039,0.005586958027406324,0.02540999999999999,0.9997053261995184,0.016799999999999926,0.270300000000006,5.61970000000008,0.10199999999999676,0.0,0.0,0.0,0.0,0.0,19.0,25.75,32.9375,0,0,1,1
FRAG_001096,FRAG_001097,sample_text_006.log,sample_text_006.log,6,7,1,1,0.8809359439489158,0.10264581043569192,0.6181000000000001,0.8693604342169887,0.4607000000000001,4.907799999999995,6.901399999999967,0.11199999999999832,0.0,0.0,0.0,0.0,1.0,11.0,21.25,27.375,0,0,1,1
FRAG_000628,FRAG_000914,sample_pdf_018.pdf,sample_png_014.png,25,3,22,0,0.2784236663052041,0.22266032021893797,1.6738199999999999,0.07236947402562488,3.3111000000000006,35.259699999999995,4546.6675,44.6994,0.6201,0.0037,0.5049,0.1101,0.0,88.0,115.5,69.4375,0,0,0,0
FRAG_001531,FRAG_001532,sample_zip_016.zip,sample_zip_016.zip,1,2,1,1,0.9365358603454352,0.02295018736306961,0.28563,-0.08421823783768172,0.000700000000000145,0.5930000000000035,181.39109999999982,1.2164999999999964,0.009499999999999953,0.0027,0.0,0.010300000000000004,1.0,64.0,48.0,91.375,0,0,0,1
FRAG_001482,FRAG_001483,sample_zip_012.zip,sample_zip_012.zip,0,1,1,1,0.9354654488664031,0.023183000237242804,0.29935,-0.043145999365691454,0.0041999999999999815,0.8547000000000082,55.80240000000049,0.3780000000000001,0.02150000000000002,0.0030999999999999995,0.01589999999999997,0.005599999999999994,1.0,108.0,98.75,99.8125,0,0,0,1
FRAG_000248,FRAG_000249,sample_pdf_001.pdf,sample_pdf_001.pdf,23,24,1,1,0.9982359415725247,0.013900809328956354,0.07077,0.9981004731866214,0.07319999999999993,0.9431000000000012,39.54600000000005,0.6967999999999996,0.0,0.0,0.0,0.0,0.0,8.0,25.5,17.0,0,0,1,1
FRAG_001029,FRAG_001209,sample_text_001.json,sample_text_015.json,4,4,0,1,0.9982434654819159,0.013626580642259453,0.04883000000000001,0.9981032744018226,0.001000000000000334,0.09720000000000084,2.353900000000067,0.033200000000000784,0.0,0.0,0.0,0.0,0.0,0.0,3.5,25.6875,1,0,1,0
FRAG_001504,FRAG_001505,sample_zip_014.zip,sample_zip_014.zip,1,2,1,1,0.9386981556354502,0.02261322842939504,0.28607,0.030042252155063703,0.005599999999999383,0.5773999999999972,27.338600000000042,0.1868999999999943,0.0049000000000000155,0.0039,0.0012999999999999678,0.006600000000000009,0.0,8.0,69.25,87.9375,0,0,0,1
FRAG_000150,FRAG_000933,sample_jpeg_017.jpg,sample_png_016.png,2,6,4,0,0.9380759245962148,0.02273135059779775,0.2851100000000001,0.026089798629703523,0.008899999999999686,0.6803999999999917,29.823699999999917,0.2009999999999934,0.01150000000000001,0.0058000000000000005,0.009699999999999986,0.002700000000000008,0.0,93.0,104.25,103.625,0,0,0,0
FRAG_001023,FRAG_000811,sample_png_025.png,sample_png_003.png,12,2,10,1,0.934192728592547,0.0233811376968701,0.29632000000000003,-0.12798181483318477,0.019000000000000128,3.406000000000006,61.71419999999944,0.4166000000000025,0.018799999999999983,0.0015000000000000005,0.0232,0.003599999999999992,0.0,60.0,62.5,83.0625,0,0,0,0
FRAG_000168,FRAG_000768,sample_jpeg_018.jpeg,sample_pdf_025.pdf,6,0,6,0,0.25640850172773433,0.22566716774932058,1.66162,-0.017770582107675233,3.3129,33.29979999999999,4524.1137,44.3634,0.6086,0.0063,0.4978,0.1079,0.0,63.0,38.0,83.0,0,0,1,0
FRAG_001487,FRAG_001488,sample_zip_012.zip,sample_zip_012.zip,5,6,1,1,0.9386965837904985,0.022598245507118465,0.27929,0.016126088635957686,0.000300000000000189,0.7912999999999926,17.36359999999968,0.11699999999999022,0.011799999999999977,0.0039000000000000003,0.008000000000000007,0.002699999999999994,1.0,26.0,38.25,59.625,0,0,0,1
FRAG_001088,FRAG_000463,sample_text_005.csv,sample_pdf_011.pdf,3,10,7,0,0.21900321272184584,0.28424308364496753,1.52242,0.1547137562574246,0.38290000000000024,32.87199999999999,188.24430000000007,3.6574000000000026,0.0,0.0,0.0,0.0,1.0,55.0,53.25,31.4375,0,0,1,0
FRAG_001380,FRAG_001381,sample_zip_002.zip,sample_zip_002.zip,0,1,1,1,0.9422573264419857,0.021912183825442865,0.2803,0.0420418811461671,0.010000000000000675,0.18969999999998777,115.6202000000003,0.7879000000000076,0.02290000000000003,0.0007000000000000001,0.010199999999999987,0.013700000000000004,0.0,106.0,52.75,80.375,0,0,0,1
FRAG_001497,FRAG_001498,sample_zip_013.zip,sample_zip_013.zip,7,8,1,1,0.9328820588480099,0.023657421668474357,0.3013,-0.06315442611674837,0.0032999999999994145,0.602800000000002,287.6752999999999,1.9444000000000017,0.0029000000000000137,0.0018999999999999998,0.005299999999999971,0.0023999999999999994,1.0,53.0,138.5,125.375,0,0,0,1
FRAG_000262,FRAG_001275,sample_pdf_002.pdf,sample_text_017.txt,3,9,6,0,0.8541986835592568,0.1243811488932306,0.72902,0.842558310612959,0.6225999999999994,16.233100000000007,200.95400000000006,3.4513,0.0,0.0,0.0,0.0,0.0,19.0,9.25,31.8125,0,0,1,0
FRAG_001079,FRAG_001080,sample_text_004.json,sample_text_004.json,12,13,1,1,0.9995643581620527,0.006941044589973471,0.03415,0.9995313151596332,0.01950000000000074,0.00750000000000739,4.320799999999963,0.060899999999996624,0.0,0.0,0.0,0.0,0.0,24.0,55.25,41.1875,0,0,1,1
FRAG_000153,FRAG_000154,sample_jpeg_017.jpg,sample_jpeg_017.jpg,5,6,1,1,0.9373810300410895,0.022895717940261233,0.29486999999999997,0.06311705738352054,0.0015999999999998238,0.3645000000000067,82.89409999999953,0.559899999999999,0.009600000000000053,0.0009999999999999992,0.0006999999999999784,0.01050000000000001,0.0,163.0,135.25,97.125,0,0,0,1
FRAG_000874,FRAG_000875,sample_png_009.png,sample_png_009.png,5,6,1,1,0.953430350643657,0.01960507332299474,0.24751,0.12697814870634702,0.0041999999999999815,1.2626999999999953,71.94830000000002,0.4906000000000006,0.0017000000000000348,0.0007000000000000001,0.010099999999999998,0.006099999999999994,0.0,61.0,79.0,94.25,0,0,0,1
FRAG_000196,FRAG_000379,sample_jpeg_022.jpg,sample_pdf_007.pdf,3,9,6,0,0.23204575051394283,0.23154623490784731,1.73149,-0.10136950357705132,3.4577999999999998,29.8532,4755.8689,46.8193,0.6267,0.0066,0.4951,0.1277,0.0,130.0,67.75,79.3125,0,0,0,0
FRAG_001019,FRAG_001530,sample_png_025.png,sample_zip_016.zip,8,0,8,0,0.9343032604745722,0.023410104655895925,0.2943,-0.0351683465144986,0.0027999999999996916,2.068399999999997,7.898000000000138,0.053999999999987836,0.0008999999999999564,0.0012000000000000005,0.0010000000000000009,0.002600000000000005,1.0,66.0,78.0,107.875,0,0,0,0
FRAG_001399,FRAG_001400,sample_zip_004.zip,sample_zip_004.zip,4,5,1,1,0.43155825144043886,0.12539642977373797,0.65934,-0.01936940990818849,0.7077,26.997000000000014,376.3634999999995,2.4902000000000015,0.047799999999999954,0.1177,0.15519999999999995,0.1083,15.0,59.0,59.0,97.9375,0,0,0,1
FRAG_001145,FRAG_001146,sample_text_010.log,sample_text_010.log,6,7,1,1,0.9980657125831571,0.012239432176371579,0.05474999999999999,0.9978487071530977,0.013099999999999667,0.010100000000008436,1.1784999999999854,0.01910000000000167,0.0,0.0,0.0,0.0,0.0,3.0,15.25,45.8125,0,0,1,1
FRAG_000972,FRAG_000973,sample_png_020.png,sample_png_020.png,3,4,1,1,0.9393207860008356,0.022482097322091638,0.28883000000000003,0.01772620292105177,0.013099999999999667,0.0771000000000015,14.28990000000067,0.09590000000000032,0.008799999999999975,0.0033,0.006399999999999961,0.002600000000000005,2.0,119.0,80.0,117.5,0,0,0,1
FRAG_001563,FRAG_000327,sample_zip_018.zip,sample_pdf_005.pdf,5,13,8,0,0.2702235421760123,0.22612072063391273,1.6830899999999998,0.05055570117187444,3.3560000000000008,31.7158,4612.8083,45.25749999999999,0.6095999999999999,0.0059,0.4866,0.1189,1.0,92.0,96.0,65.125,0,0,0,0
FRAG_000851,FRAG_000360,sample_png_007.png,sample_pdf_006.pdf,5,12,7,0,0.26529865172493106,0.2298414549205604,1.70994,0.04704928344863147,3.4475000000000007,31.215000000000003,4572.2266,45.4017,0.6057,0.0027,0.4919,0.1094,0.0,39.0,72.25,55.6875,0,0,1,0
FRAG_001231,FRAG_001232,sample_text_015.json,sample_text_015.json,26,27,1,1,0.9993976028676774,0.00801933288996036,0.04534999999999996,0.9993500497818487,0.009000000000000341,0.2884999999999991,10.994300000000067,0.15499999999999403,0.0,0.0,0.0,0.0,0.0,4.0,20.5,44.375,0,0,1,1
FRAG_000427,FRAG_000428,sample_pdf_009.pdf,sample_pdf_009.pdf,17,18,1,1,0.9987792869376162,0.01150409492311325,0.05270000000000002,0.9986844908987272,0.02210000000000001,0.5493000000000023,6.542799999999943,0.1147999999999989,0.0,0.0,0.0,0.0,0.0,8.0,25.5,41.0625,0,0,1,1
FRAG_000188,FRAG_000455,sample_jpeg_021.jpg,sample_pdf_011.pdf,1,2,1,0,0.25088244867500853,0.22869625423255188,1.7270499999999998,-0.025279545085861287,3.4210000000000003,34.70679999999999,4766.9293,46.7492,0.6356999999999999,0.0078,0.5168,0.1135,0.0,116.0,116.0,86.0,0,0,0,0
FRAG_001601,FRAG_000898,sample_zip_021.zip,sample_png_012.png,12,1,11,0,0.9437902676604426,0.02153993732581411,0.27096999999999993,-0.05171818637918966,0.0039000000000006807,2.9528999999999996,38.10120000000006,0.25430000000000064,0.005599999999999994,0.0015,0.019500000000000017,0.012499999999999997,0.0,142.0,75.25,84.75,0,0,0,0
FRAG_001446,FRAG_001447,sample_zip_009.zip,sample_zip_009.zip,2,3,1,1,0.9437296300478902,0.02158389909168406,0.26813,-0.0006332140269007295,0.007600000000000051,0.033699999999996066,91.79839999999967,0.6212000000000018,0.0,0.0027,0.0016999999999999793,0.0013999999999999985,1.0,45.0,113.5,106.0,0,0,1,1
FRAG_000064,FRAG_000293,sample_jpeg_008.jpeg,sample_pdf_003.pdf,5,13,8,0,0.27131877659483694,0.22595474967346893,1.70405,0.056294131078191374,3.388000000000001,33.344899999999996,4812.9255,46.8802,0.6274,0.0076,0.5044,0.1187,0.0,190.0,64.5,60.0625,0,0,0,0
