pair_id,frag_a_id,frag_b_id,frag_a_file,frag_b_file,source_a,source_b,type_a,type_b,index_a,index_b,is_header_a,is_footer_b,label,pair_type
PAIR_POS_000600,FRAG_000643,FRAG_000644,FRAG_000643.bin,FRAG_000644.bin,sample_pdf_019.pdf,sample_pdf_019.pdf,pdf,pdf,10,11,0,0,1,consecutive_neighbor
PAIR_NEG_000807,FRAG_001150,FRAG_000190,FRAG_001150.bin,FRAG_000190.bin,sample_text_011.json,sample_jpeg_021.jpg,text,jpeg,3,3,0,0,0,negative_diff_type
PAIR_NEG_000304,FRAG_000975,FRAG_000899,FRAG_000975.bin,FRAG_000899.bin,sample_png_021.png,sample_png_012.png,png,png,1,2,0,0,0,negative_same_type
PAIR_POS_000865,FRAG_000930,FRAG_000931,FRAG_000930.bin,FRAG_000931.bin,sample_png_016.png,sample_png_016.png,png,png,3,4,0,0,1,consecutive_neighbor
PAIR_POS_001062,FRAG_001147,FRAG_001148,FRAG_001147.bin,FRAG_001148.bin,sample_text_011.json,sample_text_011.json,text,text,0,1,1,0,1,consecutive_neighbor
PAIR_NEG_001138,FRAG_000915,FRAG_001159,FRAG_000915.bin,FRAG_001159.bin,sample_png_014.png,sample_text_011.json,png,text,4,12,0,0,0,negative_diff_type
PAIR_NEG_001091,FRAG_001553,FRAG_000947,FRAG_001553.bin,FRAG_000947.bin,sample_zip_017.zip,sample_png_018.png,zip,png,9,2,0,0,0,negative_diff_type
PAIR_NEG_000468,FRAG_000383,FRAG_000718,FRAG_000383.bin,FRAG_000718.bin,sample_pdf_007.pdf,sample_pdf_021.pdf,pdf,pdf,13,10,0,0,0,negative_same_type
PAIR_NEG_000278,FRAG_000843,FRAG_000809,FRAG_000843.bin,FRAG_000809.bin,sample_png_006.png,sample_png_003.png,png,png,8,0,0,0,0,negative_same_type
PAIR_POS_000141,FRAG_000157,FRAG_000158,FRAG_000157.bin,FRAG_000158.bin,sample_jpeg_017.jpg,sample_jpeg_017.jpg,jpeg,jpeg,9,10,0,0,1,consecutive_neighbor
PAIR_POS_000774,FRAG_000828,FRAG_000829,FRAG_000828.bin,FRAG_000829.bin,sample_png_005.png,sample_png_005.png,png,png,1,2,0,0,1,consecutive_neighbor
PAIR_NEG_000022,FRAG_000912,FRAG_000958,FRAG_000912.bin,FRAG_000958.bin,sample_png_014.png,sample_png_019.png,png,png,1,1,0,0,0,negative_same_type
PAIR_NEG_000301,FRAG_000948,FRAG_000987,FRAG_000948.bin,FRAG_000987.bin,sample_png_018.png,sample_png_021.png,png,png,3,13,0,1,0,negative_same_type
PAIR_POS_000474,FRAG_000510,FRAG_000511,FRAG_000510.bin,FRAG_000511.bin,sample_pdf_012.pdf,sample_pdf_012.pdf,pdf,pdf,27,28,0,0,1,consecutive_neighbor
PAIR_NEG_001394,FRAG_000563,FRAG_001083,FRAG_000563.bin,FRAG_001083.bin,sample_pdf_016.pdf,sample_text_004.json,pdf,text,2,16,0,0,0,negative_diff_type
PAIR_NEG_001344,FRAG_000868,FRAG_000196,FRAG_000868.bin,FRAG_000196.bin,sample_png_008.png,sample_jpeg_022.jpg,png,jpeg,13,3,0,0,0,negative_diff_type
PAIR_NEG_000890,FRAG_000231,FRAG_000897,FRAG_000231.bin,FRAG_000897.bin,sample_pdf_001.pdf,sample_png_012.png,pdf,png,6,0,0,0,0,negative_diff_type
PAIR_NEG_001452,FRAG_001149,FRAG_001543,FRAG_001149.bin,FRAG_001543.bin,sample_text_011.json,sample_zip_016.zip,text,zip,2,13,0,1,0,negative_diff_type
PAIR_NEG_000758,FRAG_000992,FRAG_000023,FRAG_000992.bin,FRAG_000023.bin,sample_png_022.png,sample_jpeg_002.jpeg,png,jpeg,4,9,0,0,0,negative_diff_type
PAIR_POS_001075,FRAG_001160,FRAG_001161,FRAG_001160.bin,FRAG_001161.bin,sample_text_011.json,sample_text_011.json,text,text,13,14,0,0,1,consecutive_neighbor
PAIR_NEG_001477,FRAG_000843,FRAG_001625,FRAG_000843.bin,FRAG_001625.bin,sample_png_006.png,sample_zip_025.zip,png,zip,8,2,0,0,0,negative_diff_type
PAIR_POS_001135,FRAG_001224,FRAG_001225,FRAG_001224.bin,FRAG_001225.bin,sample_text_015.json,sample_text_015.json,text,text,19,20,0,0,1,consecutive_neighbor
PAIR_NEG_001369,FRAG_000494,FRAG_001409,FRAG_000494.bin,FRAG_001409.bin,sample_pdf_012.pdf,sample_zip_005.zip,pdf,zip,11,8,0,1,0,negative_diff_type
PAIR_POS_000775,FRAG_000829,FRAG_000830,FRAG_000829.bin,FRAG_000830.bin,sample_png_005.png,sample_png_005.png,png,png,2,3,0,0,1,consecutive_neighbor
PAIR_POS_001158,FRAG_001248,FRAG_001249,FRAG_001248.bin,FRAG_001249.bin,sample_text_016.json,sample_text_016.json,text,text,10,11,0,0,1,consecutive_neighbor
PAIR_NEG_000097,FRAG_001619,FRAG_001449,FRAG_001619.bin,FRAG_001449.bin,sample_zip_024.zip,sample_zip_009.zip,zip,zip,2,5,0,0,0,negative_same_type
PAIR_POS_001012,FRAG_001092,FRAG_001093,FRAG_001092.bin,FRAG_001093.bin,sample_text_006.log,sample_text_006.log,text,text,2,3,0,0,1,consecutive_neighbor
PAIR_NEG_001075,FRAG_000444,FRAG_000843,FRAG_000444.bin,FRAG_000843.bin,sample_pdf_009.pdf,sample_png_006.png,pdf,png,34,8,0,0,0,negative_diff_type
PAIR_POS_000487,FRAG_000524,FRAG_000525,FRAG_000524.bin,FRAG_000525.bin,sample_pdf_013.pdf,sample_pdf_013.pdf,pdf,pdf,6,7,0,0,1,consecutive_neighbor
PAIR_NEG_000945,FRAG_001110,FRAG_001412,FRAG_001110.bin,FRAG_001412.bin,sample_text_008.json,sample_zip_006.zip,text,zip,2,2,0,0,0,negative_diff_type
PAIR_NEG_000577,FRAG_000821,FRAG_001010,FRAG_000821.bin,FRAG_001010.bin,sample_png_004.png,sample_png_024.png,png,png,6,4,0,1,0,negative_same_type
PAIR_NEG_001359,FRAG_000327,FRAG_001515,FRAG_000327.bin,FRAG_001515.bin,sample_pdf_005.pdf,sample_zip_014.zip,pdf,zip,13,12,0,0,0,negative_diff_type
PAIR_NEG_001367,FRAG_000937,FRAG_001080,FRAG_000937.bin,FRAG_001080.bin,sample_png_016.png,sample_text_004.json,png,text,10,13,0,0,0,negative_diff_type
PAIR_POS_001380,FRAG_001492,FRAG_001493,FRAG_001492.bin,FRAG_001493.bin,sample_zip_013.zip,sample_zip_013.zip,zip,zip,2,3,0,0,1,consecutive_neighbor
PAIR_POS_000602,FRAG_000645,FRAG_000646,FRAG_000645.bin,FRAG_000646.bin,sample_pdf_019.pdf,sample_pdf_019.pdf,pdf,pdf,12,13,0,0,1,consecutive_neighbor
PAIR_POS_000901,FRAG_000970,FRAG_000971,FRAG_000970.bin,FRAG_000971.bin,sample_png_020.png,sample_png_020.png,png,png,1,2,0,0,1,consecutive_neighbor
PAIR_NEG_001278,FRAG_000574,FRAG_000091,FRAG_000574.bin,FRAG_000091.bin,sample_pdf_016.pdf,sample_jpeg_010.jpg,pdf,jpeg,13,13,0,1,0,negative_diff_type
PAIR_NEG_000729,FRAG_001611,FRAG_001401,FRAG_001611.bin,FRAG_001401.bin,sample_zip_023.zip,sample_zip_005.zip,zip,zip,1,0,0,0,0,negative_same_type
PAIR_POS_000435,FRAG_000470,FRAG_000471,FRAG_000470.bin,FRAG_000471.bin,sample_pdf_011.pdf,sample_pdf_011.pdf,pdf,pdf,17,18,0,0,1,consecutive_neighbor
PAIR_NEG_000566,FRAG_000165,FRAG_000124,FRAG_000165.bin,FRAG_000124.bin,sample_jpeg_018.jpeg,sample_jpeg_014.jpeg,jpeg,jpeg,3,3,0,1,0,negative_same_type
PAIR_POS_000826,FRAG_000885,FRAG_000886,FRAG_000885.bin,FRAG_000886.bin,sample_png_010.png,sample_png_010.png,png,png,4,5,0,0,1,consecutive_neighbor
PAIR_POS_000168,FRAG_000188,FRAG_000189,FRAG_000188.bin,FRAG_000189.bin,sample_jpeg_021.jpg,sample_jpeg_021.jpg,jpeg,jpeg,1,2,0,0,1,consecutive_neighbor
PAIR_NEG_000529,FRAG_000288,FRAG_000686,FRAG_000288.bin,FRAG_000686.bin,sample_pdf_003.pdf,sample_pdf_020.pdf,pdf,pdf,8,13,0,0,0,negative_same_type
PAIR_POS_000454,FRAG_000490,FRAG_000491,FRAG_000490.bin,FRAG_000491.bin,sample_pdf_012.pdf,sample_pdf_012.pdf,pdf,pdf,7,8,0,0,1,consecutive_neighbor
PAIR_NEG_000963,FRAG_000480,FRAG_001444,FRAG_000480.bin,FRAG_001444.bin,sample_pdf_011.pdf,sample_zip_009.zip,pdf,zip,27,0,0,0,0,negative_diff_type
PAIR_POS_000426,FRAG_000461,FRAG_000462,FRAG_000461.bin,FRAG_000462.bin,sample_pdf_011.pdf,sample_pdf_011.pdf,pdf,pdf,8,9,0,0,1,consecutive_neighbor
PAIR_NEG_001263,FRAG_001310,FRAG_000280,FRAG_001310.bin,FRAG_000280.bin,sample_text_020.txt,sample_pdf_003.pdf,text,pdf,8,0,0,0,0,negative_diff_type
PAIR_POS_000455,FRAG_000491,FRAG_000492,FRAG_000491.bin,FRAG_000492.bin,sample_pdf_012.pdf,sample_pdf_012.pdf,pdf,pdf,8,9,0,0,1,consecutive_neighbor
PAIR_NEG_001441,FRAG_000507,FRAG_000200,FRAG_000507.bin,FRAG_000200.bin,sample_pdf_012.pdf,sample_jpeg_022.jpg,pdf,jpeg,24,7,0,1,0,negative_diff_type
PAIR_POS_000221,FRAG_000246,FRAG_000247,FRAG_000246.bin,FRAG_000247.bin,sample_pdf_001.pdf,sample_pdf_001.pdf,pdf,pdf,21,22,0,0,1,consecutive_neighbor
PAIR_NEG_000229,FRAG_000709,FRAG_000342,FRAG_000709.bin,FRAG_000342.bin,sample_pdf_021.pdf,sample_pdf_005.pdf,pdf,pdf,1,28,0,0,0,negative_same_type
PAIR_NEG_001438,FRAG_000424,FRAG_000804,FRAG_000424.bin,FRAG_000804.bin,sample_pdf_009.pdf,sample_png_002.png,pdf,png,14,1,0,0,0,negative_diff_type
PAIR_NEG_000920,FRAG_000218,FRAG_001545,FRAG_000218.bin,FRAG_001545.bin,sample_jpeg_025.jpg,sample_zip_017.zip,jpeg,zip,4,1,0,0,0,negative_diff_type
PAIR_NEG_001113,FRAG_000294,FRAG_001549,FRAG_000294.bin,FRAG_001549.bin,sample_pdf_003.pdf,sample_zip_017.zip,pdf,zip,14,5,0,0,0,negative_diff_type
PAIR_NEG_001456,FRAG_001289,FRAG_000933,FRAG_001289.bin,FRAG_000933.bin,sample_text_019.txt,sample_png_016.png,text,png,2,6,0,0,0,negative_diff_type
PAIR_POS_000354,FRAG_000385,FRAG_000386,FRAG_000385.bin,FRAG_000386.bin,sample_pdf_007.pdf,sample_pdf_007.pdf,pdf,pdf,15,16,0,0,1,consecutive_neighbor
PAIR_POS_000977,FRAG_001053,FRAG_001054,FRAG_001053.bin,FRAG_001054.bin,sample_text_002.txt,sample_text_002.txt,text,text,10,11,0,0,1,consecutive_neighbor
PAIR_POS_000013,FRAG_000014,FRAG_000015,FRAG_000014.bin,FRAG_000015.bin,sample_jpeg_002.jpeg,sample_jpeg_002.jpeg,jpeg,jpeg,0,1,1,0,1,consecutive_neighbor
PAIR_NEG_000673,FRAG_001150,FRAG_001232,FRAG_001150.bin,FRAG_001232.bin,sample_text_011.json,sample_text_015.json,text,text,3,27,0,0,0,negative_same_type
PAIR_NEG_000854,FRAG_001140,FRAG_000532,FRAG_001140.bin,FRAG_000532.bin,sample_text_010.log,sample_pdf_014.pdf,text,pdf,1,5,0,0,0,negative_diff_type
PAIR_NEG_000589,FRAG_000162,FRAG_000132,FRAG_000162.bin,FRAG_000132.bin,sample_jpeg_018.jpeg,sample_jpeg_015.jpeg,jpeg,jpeg,0,7,1,0,0,negative_same_type
PAIR_NEG_000864,FRAG_000303,FRAG_001178,FRAG_000303.bin,FRAG_001178.bin,sample_pdf_003.pdf,sample_text_012.log,pdf,text,23,4,0,0,0,negative_diff_type
PAIR_POS_000734,FRAG_000783,FRAG_000784,FRAG_000783.bin,FRAG_000784.bin,sample_pdf_025.pdf,sample_pdf_025.pdf,pdf,pdf,15,16,0,0,1,consecutive_neighbor
PAIR_POS_001109,FRAG_001197,FRAG_001198,FRAG_001197.bin,FRAG_001198.bin,sample_text_014.txt,sample_text_014.txt,text,text,0,1,1,0,1,consecutive_neighbor
PAIR_POS_001201,FRAG_001294,FRAG_001295,FRAG_001294.bin,FRAG_001295.bin,sample_text_019.txt,sample_text_019.txt,text,text,7,8,0,0,1,consecutive_neighbor
PAIR_NEG_000879,FRAG_001077,FRAG_001383,FRAG_001077.bin,FRAG_001383.bin,sample_text_004.json,sample_zip_002.zip,text,zip,10,3,0,0,0,negative_diff_type
PAIR_POS_000913,FRAG_000983,FRAG_000984,FRAG_000983.bin,FRAG_000984.bin,sample_png_021.png,sample_png_021.png,png,png,9,10,0,0,1,consecutive_neighbor
PAIR_POS_000058,FRAG_000065,FRAG_000066,FRAG_000065.bin,FRAG_000066.bin,sample_jpeg_008.jpeg,sample_jpeg_008.jpeg,jpeg,jpeg,6,7,0,0,1,consecutive_neighbor
PAIR_POS_000524,FRAG_000564,FRAG_000565,FRAG_000564.bin,FRAG_000565.bin,sample_pdf_016.pdf,sample_pdf_016.pdf,pdf,pdf,3,4,0,0,1,consecutive_neighbor
PAIR_POS_000620,FRAG_000663,FRAG_000664,FRAG_000663.bin,FRAG_000664.bin,sample_pdf_019.pdf,sample_pdf_019.pdf,pdf,pdf,30,31,0,0,1,consecutive_neighbor
PAIR_NEG_000088,FRAG_000914,FRAG_000859,FRAG_000914.bin,FRAG_000859.bin,sample_png_014.png,sample_png_008.png,png,png,3,4,0,0,0,negative_same_type
PAIR_NEG_000394,FRAG_000076,FRAG_000084,FRAG_000076.bin,FRAG_000084.bin,sample_jpeg_009.jpeg,sample_jpeg_010.jpg,jpeg,jpeg,6,6,0,0,0,negative_same_type
PAIR_NEG_000681,FRAG_000927,FRAG_000939,FRAG_000927.bin,FRAG_000939.bin,sample_png_016.png,sample_png_017.png,png,png,0,0,1,0,0,negative_same_type
PAIR_NEG_000456,FRAG_001007,FRAG_000912,FRAG_001007.bin,FRAG_000912.bin,sample_png_024.png,sample_png_014.png,png,png,1,1,0,0,0,negative_same_type
PAIR_POS_000404,FRAG_000437,FRAG_000438,FRAG_000437.bin,FRAG_000438.bin,sample_pdf_009.pdf,sample_pdf_009.pdf,pdf,pdf,27,28,0,0,1,consecutive_neighbor
PAIR_POS_000525,FRAG_000565,FRAG_000566,FRAG_000565.bin,FRAG_000566.bin,sample_pdf_016.pdf,sample_pdf_016.pdf,pdf,pdf,4,5,0,0,1,consecutive_neighbor
PAIR_POS_000090,FRAG_000101,FRAG_000102,FRAG_000101.bin,FRAG_000102.bin,sample_jpeg_012.jpg,sample_jpeg_012.jpg,jpeg,jpeg,2,3,0,0,1,consecutive_neighbor
PAIR_NEG_000808,FRAG_000113,FRAG_001144,FRAG_000113.bin,FRAG_001144.bin,sample_jpeg_013.jpeg,sample_text_010.log,jpeg,text,1,5,0,0,0,negative_diff_type
PAIR_NEG_000512,FRAG_000466,FRAG_000330,FRAG_000466.bin,FRAG_000330.bin,sample_pdf_011.pdf,sample_pdf_005.pdf,pdf,pdf,13,16,0,0,0,negative_same_type
PAIR_NEG_000365,FRAG_000112,FRAG_000026,FRAG_000112.bin,FRAG_000026.bin,sample_jpeg_013.jpeg,sample_jpeg_003.jpg,jpeg,jpeg,0,0,1,0,0,negative_same_type
PAIR_NEG_000424,FRAG_001166,FRAG_001122,FRAG_001166.bin,FRAG_001122.bin,sample_text_011.json,sample_text_008.json,text,text,19,14,0,0,0,negative_same_type
PAIR_NEG_000212,FRAG_000967,FRAG_000969,FRAG_000967.bin,FRAG_000969.bin,sample_png_019.png,sample_png_020.png,png,png,10,0,0,0,0,negative_same_type
PAIR_POS_000086,FRAG_000096,FRAG_000097,FRAG_000096.bin,FRAG_000097.bin,sample_jpeg_011.jpeg,sample_jpeg_011.jpeg,jpeg,jpeg,4,5,0,0,1,consecutive_neighbor
PAIR_NEG_000253,FRAG_000588,FRAG_000489,FRAG_000588.bin,FRAG_000489.bin,sample_pdf_017.pdf,sample_pdf_012.pdf,pdf,pdf,5,6,0,0,0,negative_same_type
PAIR_NEG_000663,FRAG_001510,FRAG_001434,FRAG_001510.bin,FRAG_001434.bin,sample_zip_014.zip,sample_zip_008.zip,zip,zip,7,2,0,0,0,negative_same_type
PAIR_NEG_000266,FRAG_000855,FRAG_000826,FRAG_000855.bin,FRAG_000826.bin,sample_png_008.png,sample_png_004.png,png,png,0,11,1,1,0,negative_same_type
PAIR_NEG_001058,FRAG_000863,FRAG_001086,FRAG_000863.bin,FRAG_001086.bin,sample_png_008.png,sample_text_005.csv,png,text,8,1,0,0,0,negative_diff_type
PAIR_NEG_000230,FRAG_001481,FRAG_001608,FRAG_001481.bin,FRAG_001608.bin,sample_zip_011.zip,sample_zip_022.zip,zip,zip,18,5,0,0,0,negative_same_type
PAIR_POS_001084,FRAG_001169,FRAG_001170,FRAG_001169.bin,FRAG_001170.bin,sample_text_011.json,sample_text_011.json,text,text,22,23,0,0,1,consecutive_neighbor
PAIR_NEG_000895,FRAG_000551,FRAG_001174,FRAG_000551.bin,FRAG_001174.bin,sample_pdf_015.pdf,sample_text_012.log,pdf,text,2,0,0,0,0,negative_diff_type
PAIR_NEG_000134,FRAG_001445,FRAG_001590,FRAG_001445.bin,FRAG_001590.bin,sample_zip_009.zip,sample_zip_021.zip,zip,zip,1,1,0,0,0,negative_same_type
PAIR_NEG_000694,FRAG_000013,FRAG_000073,FRAG_000013.bin,FRAG_000073.bin,sample_jpeg_001.jpeg,sample_jpeg_009.jpeg,jpeg,jpeg,12,3,0,0,0,negative_same_type
PAIR_POS_001067,FRAG_001152,FRAG_001153,FRAG_001152.bin,FRAG_001153.bin,sample_text_011.json,sample_text_011.json,text,text,5,6,0,0,1,consecutive_neighbor
PAIR_NEG_000333,FRAG_000058,FRAG_000216,FRAG_000058.bin,FRAG_000216.bin,sample_jpeg_007.jpg,sample_jpeg_025.jpg,jpeg,jpeg,5,2,0,0,0,negative_same_type
PAIR_NEG_000990,FRAG_000361,FRAG_001353,FRAG_000361.bin,FRAG_001353.bin,sample_pdf_006.pdf,sample_text_024.txt,pdf,text,13,12,0,0,0,negative_diff_type
PAIR_POS_001416,FRAG_001531,FRAG_001532,FRAG_001531.bin,FRAG_001532.bin,sample_zip_016.zip,sample_zip_016.zip,zip,zip,1,2,0,0,1,consecutive_neighbor
PAIR_POS_000095,FRAG_000106,FRAG_000107,FRAG_000106.bin,FRAG_000107.bin,sample_jpeg_012.jpg,sample_jpeg_012.jpg,jpeg,jpeg,7,8,0,0,1,consecutive_neighbor
PAIR_POS_001452,FRAG_001570,FRAG_001571,FRAG_001570.bin,FRAG_001571.bin,sample_zip_019.zip,sample_zip_019.zip,zip,zip,2,3,0,0,1,consecutive_neighbor
PAIR_POS_000457,FRAG_000493,FRAG_000494,FRAG_000493.bin,FRAG_000494.bin,sample_pdf_012.pdf,sample_pdf_012.pdf,pdf,pdf,10,11,0,0,1,consecutive_neighbor
PAIR_POS_001198,FRAG_001291,FRAG_001292,FRAG_001291.bin,FRAG_001292.bin,sample_text_019.txt,sample_text_019.txt,text,text,4,5,0,0,1,consecutive_neighbor
PAIR_POS_000862,FRAG_000927,FRAG_000928,FRAG_000927.bin,FRAG_000928.bin,sample_png_016.png,sample_png_016.png,png,png,0,1,1,0,1,consecutive_neighbor
PAIR_POS_000633,FRAG_000677,FRAG_000678,FRAG_000677.bin,FRAG_000678.bin,sample_pdf_020.pdf,sample_pdf_020.pdf,pdf,pdf,4,5,0,0,1,consecutive_neighbor
PAIR_POS_000412,FRAG_000446,FRAG_000447,FRAG_000446.bin,FRAG_000447.bin,sample_pdf_010.pdf,sample_pdf_010.pdf,pdf,pdf,1,2,0,0,1,consecutive_neighbor
PAIR_POS_000933,FRAG_001006,FRAG_001007,FRAG_001006.bin,FRAG_001007.bin,sample_png_024.png,sample_png_024.png,png,png,0,1,1,0,1,consecutive_neighbor
PAIR_NEG_000092,FRAG_000395,FRAG_000641,FRAG_000395.bin,FRAG_000641.bin,sample_pdf_008.pdf,sample_pdf_019.pdf,pdf,pdf,5,8,0,0,0,negative_same_type
PAIR_POS_001480,FRAG_001600,FRAG_001601,FRAG_001600.bin,FRAG_001601.bin,sample_zip_021.zip,sample_zip_021.zip,zip,zip,11,12,0,0,1,consecutive_neighbor
PAIR_POS_000565,FRAG_000607,FRAG_000608,FRAG_000607.bin,FRAG_000608.bin,sample_pdf_018.pdf,sample_pdf_018.pdf,pdf,pdf,4,5,0,0,1,consecutive_neighbor
PAIR_NEG_001204,FRAG_001611,FRAG_000050,FRAG_001611.bin,FRAG_000050.bin,sample_zip_023.zip,sample_jpeg_006.jpg,zip,jpeg,1,2,0,0,0,negative_diff_type
PAIR_NEG_001112,FRAG_000798,FRAG_001160,FRAG_000798.bin,FRAG_001160.bin,sample_png_001.png,sample_text_011.json,png,text,2,13,0,0,0,negative_diff_type
PAIR_POS_000042,FRAG_000046,FRAG_000047,FRAG_000046.bin,FRAG_000047.bin,sample_jpeg_005.jpg,sample_jpeg_005.jpg,jpeg,jpeg,4,5,0,1,1,consecutive_neighbor
PAIR_NEG_001336,FRAG_001044,FRAG_000818,FRAG_001044.bin,FRAG_000818.bin,sample_text_002.txt,sample_png_004.png,text,png,1,3,0,0,0,negative_diff_type
PAIR_POS_000750,FRAG_000800,FRAG_000801,FRAG_000800.bin,FRAG_000801.bin,sample_png_001.png,sample_png_001.png,png,png,4,5,0,0,1,consecutive_neighbor
PAIR_POS_000116,FRAG_000130,FRAG_000131,FRAG_000130.bin,FRAG_000131.bin,sample_jpeg_015.jpeg,sample_jpeg_015.jpeg,jpeg,jpeg,5,6,0,0,1,consecutive_neighbor
PAIR_NEG_000308,FRAG_000950,FRAG_000860,FRAG_000950.bin,FRAG_000860.bin,sample_png_018.png,sample_png_008.png,png,png,5,5,0,0,0,negative_same_type
PAIR_NEG_000138,FRAG_000330,FRAG_000587,FRAG_000330.bin,FRAG_000587.bin,sample_pdf_005.pdf,sample_pdf_017.pdf,pdf,pdf,16,4,0,0,0,negative_same_type
PAIR_NEG_001241,FRAG_000214,FRAG_001622,FRAG_000214.bin,FRAG_001622.bin,sample_jpeg_025.jpg,sample_zip_024.zip,jpeg,zip,0,5,1,1,0,negative_diff_type
PAIR_POS_000747,FRAG_000797,FRAG_000798,FRAG_000797.bin,FRAG_000798.bin,sample_png_001.png,sample_png_001.png,png,png,1,2,0,0,1,consecutive_neighbor
PAIR_NEG_000422,FRAG_000176,FRAG_000095,FRAG_000176.bin,FRAG_000095.bin,sample_jpeg_019.jpg,sample_jpeg_011.jpeg,jpeg,jpeg,6,3,0,0,0,negative_same_type
PAIR_POS_000819,FRAG_000877,FRAG_000878,FRAG_000877.bin,FRAG_000878.bin,sample_png_009.png,sample_png_009.png,png,png,8,9,0,0,1,consecutive_neighbor
PAIR_NEG_000200,FRAG_000444,FRAG_000290,FRAG_000444.bin,FRAG_000290.bin,sample_pdf_009.pdf,sample_pdf_003.pdf,pdf,pdf,34,10,0,0,0,negative_same_type
PAIR_POS_000962,FRAG_001037,FRAG_001038,FRAG_001037.bin,FRAG_001038.bin,sample_text_001.json,sample_text_001.json,text,text,12,13,0,0,1,consecutive_neighbor
PAIR_NEG_000130,FRAG_001307,FRAG_001243,FRAG_001307.bin,FRAG_001243.bin,sample_text_020.txt,sample_text_016.json,text,text,5,5,0,0,0,negative_same_type
PAIR_NEG_001460,FRAG_001024,FRAG_000500,FRAG_001024.bin,FRAG_000500.bin,sample_png_025.png,sample_pdf_012.pdf,png,pdf,13,17,0,0,0,negative_diff_type
PAIR_NEG_000079,FRAG_001233,FRAG_001122,FRAG_001233.bin,FRAG_001122.bin,sample_text_015.json,sample_text_008.json,text,text,28,14,0,0,0,negative_same_type
PAIR_NEG_000337,FRAG_001266,FRAG_001149,FRAG_001266.bin,FRAG_001149.bin,sample_text_017.txt,sample_text_011.json,text,text,0,2,1,0,0,negative_same_type
PAIR_POS_000303,FRAG_000332,FRAG_000333,FRAG_000332.bin,FRAG_000333.bin,sample_pdf_005.pdf,sample_pdf_005.pdf,pdf,pdf,18,19,0,0,1,consecutive_neighbor
PAIR_POS_001066,FRAG_001151,FRAG_001152,FRAG_001151.bin,FRAG_001152.bin,sample_text_011.json,sample_text_011.json,text,text,4,5,0,0,1,consecutive_neighbor
PAIR_NEG_000309,FRAG_000024,FRAG_000059,FRAG_000024.bin,FRAG_000059.bin,sample_jpeg_002.jpeg,sample_jpeg_008.jpeg,jpeg,jpeg,10,0,0,0,0,negative_same_type
PAIR_POS_000340,FRAG_000371,FRAG_000372,FRAG_000371.bin,FRAG_000372.bin,sample_pdf_007.pdf,sample_pdf_007.pdf,pdf,pdf,1,2,0,0,1,consecutive_neighbor
PAIR_POS_000520,FRAG_000559,FRAG_000560,FRAG_000559.bin,FRAG_000560.bin,sample_pdf_015.pdf,sample_pdf_015.pdf,pdf,pdf,10,11,0,1,1,consecutive_neighbor
PAIR_NEG_001430,FRAG_001306,FRAG_000953,FRAG_001306.bin,FRAG_000953.bin,sample_text_020.txt,sample_png_018.png,text,png,4,8,0,0,0,negative_diff_type
PAIR_NEG_001329,FRAG_001382,FRAG_000928,FRAG_001382.bin,FRAG_000928.bin,sample_zip_002.zip,sample_png_016.png,zip,png,2,1,0,0,0,negative_diff_type
PAIR_POS_000005,FRAG_000005,FRAG_000006,FRAG_000005.bin,FRAG_000006.bin,sample_jpeg_001.jpeg,sample_jpeg_001.jpeg,jpeg,jpeg,4,5,0,0,1,consecutive_neighbor
PAIR_NEG_001152,FRAG_001344,FRAG_000151,FRAG_001344.bin,FRAG_000151.bin,sample_text_024.txt,sample_jpeg_017.jpg,text,jpeg,3,3,0,0,0,negative_diff_type
PAIR_NEG_000615,FRAG_000843,FRAG_000923,FRAG_000843.bin,FRAG_000923.bin,sample_png_006.png,sample_png_015.png,png,png,8,1,0,0,0,negative_same_type
PAIR_POS_000470,FRAG_000506,FRAG_000507,FRAG_000506.bin,FRAG_000507.bin,sample_pdf_012.pdf,sample_pdf_012.pdf,pdf,pdf,23,24,0,0,1,consecutive_neighbor
PAIR_POS_000149,FRAG_000166,FRAG_000167,FRAG_000166.bin,FRAG_000167.bin,sample_jpeg_018.jpeg,sample_jpeg_018.jpeg,jpeg,jpeg,4,5,0,0,1,consecutive_neighbor
PAIR_NEG_000604,FRAG_000700,FRAG_000715,FRAG_000700.bin,FRAG_000715.bin,sample_pdf_020.pdf,sample_pdf_021.pdf,pdf,pdf,27,7,0,0,0,negative_same_type
PAIR_POS_000512,FRAG_000551,FRAG_000552,FRAG_000551.bin,FRAG_000552.bin,sample_pdf_015.pdf,sample_pdf_015.pdf,pdf,pdf,2,3,0,0,1,consecutive_neighbor
PAIR_POS_001173,FRAG_001263,FRAG_001264,FRAG_001263.bin,FRAG_001264.bin,sample_text_016.json,sample_text_016.json,text,text,25,26,0,0,1,consecutive_neighbor
PAIR_NEG_000538,FRAG_001567,FRAG_001515,FRAG_001567.bin,FRAG_001515.bin,sample_zip_018.zip,sample_zip_014.zip,zip,zip,9,12,0,0,0,negative_same_type
PAIR_POS_000125,FRAG_000140,FRAG_000141,FRAG_000140.bin,FRAG_000141.bin,sample_jpeg_016.jpeg,sample_jpeg_016.jpeg,jpeg,jpeg,0,1,1,0,1,consecutive_neighbor
